"Book Value per Share","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.652","0.709","1.068","1.083","1.199","1.510","1.614","1.676","1.849","1.967","2.205","2.315","2.518","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.510","1.495","1.529","1.526","1.614","1.597","1.631","1.698","1.676","1.726","1.724","1.917","1.849","1.902","2.053","2.011","1.967","2.010","2.231","2.358","2.205","2.272","2.372","2.461","2.315","2.518"
"Tangible Book per Share","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.658","0.709","1.068","1.083","1.182","1.493","1.596","1.657","1.832","1.925","2.171","2.301","2.504","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.493","1.478","1.512","1.509","1.596","1.580","1.613","1.680","1.657","1.708","1.705","1.899","1.832","1.867","2.018","1.973","1.925","1.971","2.175","2.303","2.171","2.238","2.337","2.427","2.301","2.504"
"Total Debt per Share","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.406","0.600","1.130","0.840","0.885","1.164","1.066","1.248","1.225","1.944","1.777","1.799","1.818","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.164","1.199","1.110","1.027","1.066","0.959","1.078","1.213","1.248","1.238","1.308","0.966","1.225","1.483","1.651","1.907","1.944","1.708","1.748","1.495","1.777","1.638","1.663","1.658","1.799","1.818"
"Month End Stock Price","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.630","0.770","0.590","0.700","2.050","1.590","1.740","3.010","4.680","6.480","8.860","9.550","9.750","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.590","1.690","1.800","1.640","1.740","1.730","2.050","2.340","3.010","3.010","3.600","3.980","4.680","4.550","5.200","5.550","6.480","7.530","7.720","7.700","8.860","8.990","9.230","9.100","9.550","9.860"
"ROE %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","6.050","7.150","16.390","4.320","13.130","12.760","12.730","17.390","20.630","22.170","20.570","19.620","18.570","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","10.490","12.450","13.290","15.070","12.130","24.070","16.830","16.940","14.710","28.360","20.620","18.750","11.050","52.420","14.920","7.240","12.820","48.990","11.830","6.170","10.800","43.580","11.680","9.700","10.270"
"ROE % Adjusted to Book Value","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","6.240","6.560","29.800","6.650","7.680","12.150","11.790","9.660","8.150","6.740","5.120","4.750","4.770","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","9.280","10.550","12.420","13.950","11.230","19.100","12.200","9.410","8.450","13.570","9.910","7.410","4.620","20.720","5.410","2.200","3.420","14.160","3.620","1.530","2.730","11.200","3.160","2.350","2.620"
"ROA %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.050","3.420","7.060","1.910","6.260","6.140","6.330","8.540","10.120","10.200","9.200","9.220","8.990","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","5.050","6.070","6.640","7.660","6.300","12.290","8.370","8.230","7.080","13.500","10.560","10.030","5.390","24.610","6.760","3.110","5.600","22.620","5.820","3.020","5.180","21.420","5.800","4.720","4.810"
"ROC (Joel Greenblatt) %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","14.610","14.960","26.390","10.140","26.210","27.730","27.540","31.500","36.390","33.890","31.000","30.380","30.500","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","21.710","23.220","24.590","32.860","21.980","38.310","25.970","31.370","30.900","51.740","34.450","31.980","21.900","64.080","24.310","14.610","22.780","69.480","27.350","15.400","22.050","66.600","26.250","19.730","18.220"
"ROIC %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5.140","5.990","11.430","3.860","7.140","10.920","9.410","6.360","14.350","8.010","7.740","8.450","8.420","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","8.600","8.950","10.110","9.620","4.610","3.530","4.050","12.350","11.410","18.740","14.550","14.040","8.080","5.980","9.320","5.200","8.220","7.440","9.290","4.590","8.190","9.350","9.020","6.530","7.210"
"WACC %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","10.550","9.030","7.410","6.100","2.140","-0.600","0.800","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","10.460","10.970","10.550","10.650","9.330","9.490","9.030","9.330","9.530","9.250","7.410","6.510","5.220","5.240","6.100","3.130","3.130","1.960","2.140","0.150","-0.480","-0.390","-0.600","0.000"
"Effective Interest Rate on Debt %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.980","4.760","4.640","3.590","3.560","4.370","3.920","3.140","3.120","3.430","3.040","3.290","3.430","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","4.070","3.770","3.780","3.880","3.800","3.550","3.760","2.260","3.700","3.140","3.220","3.080","3.320","3.960","2.730","3.210","3.370","3.190","3.150","3.300","3.870","3.320","3.540","3.210","3.650"
"Gross Margin %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","21.680","20.000","25.690","13.850","20.430","23.870","23.480","20.530","28.820","23.950","25.350","27.100","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"Operating Margin %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","11.970","11.710","18.300","7.860","14.020","19.700","18.220","12.810","28.930","15.750","16.580","18.440","17.430","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","18.630","18.040","18.370","17.920","9.480","7.260","7.890","23.820","26.020","33.550","29.690","25.680","17.700","11.220","21.170","12.510","20.530","13.950","19.930","11.880","21.140","17.740","20.380","14.140","17.500"
"Net Margin %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5.970","6.130","9.920","4.070","11.900","10.350","10.790","16.870","20.000","20.680","20.460","20.870","19.570","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","10.130","10.690","10.940","11.230","12.970","24.380","17.030","13.810","14.610","22.340","23.450","19.160","10.260","51.860","14.100","7.160","13.330","49.850","11.780","7.240","12.790","48.210","12.560","10.240","10.110"
"FCF Margin %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-9.360","-20.250","-17.590","42.500","-2.650","-15.070","13.780","-2.990","4.230","-14.820","7.680","-19.080","-19.480","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","-13.510","22.730","29.700","12.420","21.820","-19.930","-34.880","17.100","15.750","7.070","24.890","-26.400","-21.300","-41.690","-9.410","12.550","12.580","7.880","27.990","-20.530","7.040","-42.200","-2.520","-35.870","-0.470"
"Debt-to-Equity","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.623","0.846","1.058","0.776","0.738","0.771","0.660","0.745","0.663","0.988","0.806","0.777","0.722","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.771","0.802","0.726","0.673","0.660","0.601","0.661","0.715","0.745","0.717","0.759","0.504","0.663","0.780","0.804","0.948","0.988","0.850","0.783","0.634","0.806","0.721","0.701","0.674","0.777","0.722"
"Equity-to-Asset","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.505","0.456","0.415","0.474","0.480","0.483","0.511","0.472","0.508","0.423","0.468","0.472","0.465","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.481","0.494","0.506","0.511","0.528","0.494","0.501","0.472","0.491","0.462","0.564","0.508","0.470","0.469","0.437","0.423","0.452","0.471","0.513","0.468","0.491","0.492","0.502","0.472","0.465"
"Debt-to-Asset","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.315","0.386","0.439","0.368","0.354","0.372","0.338","0.352","0.336","0.418","0.377","0.366","0.336","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.385","0.359","0.340","0.338","0.317","0.326","0.358","0.352","0.352","0.350","0.285","0.336","0.367","0.377","0.414","0.418","0.384","0.369","0.325","0.377","0.354","0.345","0.338","0.366","0.336"
"Gross-Profit-to-Asset %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","11.080","11.160","18.280","6.520","10.750","14.170","13.770","10.390","14.580","11.810","11.400","11.970","45.910","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","49.900","56.750","60.720","68.210","48.580","50.410","49.170","59.620","48.490","60.400","45.040","52.340","52.510","47.460","47.920","43.460","42.020","45.370","49.390","41.750","40.510","44.430","46.190","46.100","47.570"
"Asset Turnover","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.511","0.558","0.712","0.471","0.526","0.594","0.586","0.506","0.506","0.493","0.450","0.442","0.460","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.125","0.142","0.152","0.171","0.121","0.126","0.123","0.149","0.121","0.151","0.113","0.131","0.131","0.119","0.120","0.109","0.105","0.113","0.123","0.104","0.101","0.111","0.115","0.115","0.119"
"Dividend Payout Ratio","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.476","0.385","0.217","0.686","0.331","0.519","0.465","0.504","0.962","0.509","0.825","0.790","0.790","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.516","1.175","0.000","0.882","0.000","1.224","0.000","1.176","0.000","1.356","0.877","0.000","1.829","0.000","0.415","0.000","2.941","0.000","0.579","0.000","6.667","0.000","0.593","0.000","3.448","0.000"
