"Book Value per Share","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.072","0.096","0.107","0.106","0.164","0.209","0.246","0.282","0.376","0.448","0.559","0.702","0.745","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.164","0.000","0.000","0.000","0.209","0.206","0.222","0.230","0.246","0.243","0.251","0.275","0.282","0.293","0.329","0.354","0.376","0.396","0.398","0.434","0.448","0.480","0.494","0.530","0.559","0.599","0.625","0.673","0.702","0.745"
"Tangible Book per Share","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.072","0.096","0.107","0.106","0.164","0.209","0.246","0.282","0.369","0.441","0.554","0.699","0.743","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.164","0.000","0.000","0.000","0.209","0.199","0.215","0.230","0.246","0.243","0.251","0.275","0.282","0.293","0.329","0.354","0.369","0.396","0.398","0.434","0.441","0.474","0.489","0.525","0.554","0.594","0.621","0.670","0.699","0.743"
"Total Debt per Share","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.001","0.000","0.000","0.000","0.000","0.019","0.027","0.026","0.010","0.008","0.069","0.124","0.116","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.019","0.020","0.021","0.021","0.027","0.027","0.027","0.027","0.026","0.025","0.014","0.010","0.010","0.010","0.009","0.010","0.008","0.042","0.041","0.066","0.069","0.065","0.102","0.122","0.124","0.116"
"Month End Stock Price","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.390","0.300","0.150","0.170","0.400","0.440","0.330","0.620","1.140","1.720","1.860","6.210","6.010","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.400","0.720","0.670","0.460","0.440","0.360","0.350","0.320","0.330","0.330","0.390","0.390","0.620","0.750","1.280","1.400","1.140","1.640","1.690","1.400","1.720","1.760","1.890","1.880","1.860","2.370","4.030","4.440","6.210","5.350"
"ROE %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","28.550","37.060","17.630","3.920","50.680","25.640","19.380","19.590","32.090","23.100","27.550","28.040","26.950","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","67.350","0.000","0.000","6.210","-3.900","39.470","15.630","27.190","1.610","22.680","38.930","16.250","11.930","55.310","28.660","32.350","20.720","21.490","32.330","18.110","28.750","25.230","26.430","29.710","27.360","29.700","29.400","25.610","23.810"
"ROE % Adjusted to Book Value","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5.270","11.840","12.590","2.450","20.770","12.150","14.460","8.900","10.590","6.020","8.270","3.170","3.350","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","2.940","-2.230","24.980","11.240","20.290","1.180","14.630","27.420","7.390","4.660","14.220","7.260","10.680","5.000","5.060","10.010","4.720","7.830","6.590","7.450","8.920","6.910","4.600","4.450","2.890","3.320"
"ROA %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","26.010","33.150","16.180","3.690","43.360","20.610","15.330","15.380","24.860","18.340","20.530","19.200","18.590","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","54.710","0.000","0.000","4.950","-3.140","31.570","12.050","20.990","1.270","17.460","30.020","12.760","9.440","42.780","21.980","25.040","16.330","16.980","25.550","14.720","22.790","18.910","19.420","21.290","19.330","20.470","19.830","17.420","16.500"
"ROC (Joel Greenblatt) %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","48.550","71.850","46.930","13.100","144.810","51.600","30.870","27.450","45.630","41.640","36.320","40.590","37.730","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","179.750","0.000","0.000","15.370","-5.720","61.950","26.490","43.710","3.470","30.920","48.740","21.540","17.750","83.180","41.850","45.960","31.690","45.490","60.050","35.120","26.900","34.620","36.440","40.700","40.090","42.820","39.930","34.870","34.470"
"ROIC %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","38.770","57.550","36.010","9.120","116.830","46.500","28.420","26.180","44.460","33.180","39.030","39.380","36.080","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","156.110","0.000","0.000","10.080","-5.760","57.110","23.840","41.240","2.180","28.900","48.800","20.870","16.530","80.050","40.640","46.580","30.770","33.550","48.100","25.170","38.310","33.160","36.440","41.560","38.880","41.170","38.700","34.160","31.630"
"WACC %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","14.380","10.150","-0.710","12.250","12.950","15.820","13.410","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","16.350","14.380","12.520","12.900","8.440","10.150","6.470","6.590","-0.270","-0.710","3.290","5.030","8.970","12.250","14.220","13.110","13.210","12.950","17.160","17.160","17.160","15.820","13.430"
"Effective Interest Rate on Debt %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","63.860","1.400","0.000","0.000","0.000","1.350","2.580","2.410","2.230","2.310","0.410","0.090","0.060","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.480","2.370","2.400","2.630","2.020","2.350","2.290","2.210","2.210","2.290","0.780","1.550","1.600","-1.590","0.180","0.120","0.080","0.030","0.010"
"Gross Margin %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","73.730","70.950","73.180","74.930","67.100","59.400","59.290","61.450","64.530","68.420","67.920","67.810","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","-160.900","0.000","0.000","0.000","-7.400","0.000","0.000","0.000","-43.410","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"Operating Margin %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","41.700","41.110","32.560","11.420","37.150","29.120","24.560","23.660","29.550","34.830","26.060","26.440","26.710","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","30.270","32.450","36.190","9.380","-10.370","45.150","18.550","23.880","5.560","24.300","32.730","19.160","18.840","31.740","29.640","31.840","28.880","34.770","49.010","27.170","19.700","26.850","27.930","29.280","27.770","28.920","27.770","22.290","28.840"
"Net Margin %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","39.580","39.890","31.510","10.700","36.310","28.060","23.060","22.680","28.900","27.650","27.710","25.350","25.270","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","29.630","32.050","35.170","6.110","-10.880","43.110","17.230","22.350","3.540","22.860","32.680","18.440","17.470","30.710","28.830","32.320","28.000","25.610","39.250","19.390","27.840","25.460","27.530","29.760","26.680","27.490","26.560","21.580","26.210"
"FCF Margin %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","6.100","36.890","52.200","13.230","19.760","-7.620","-0.930","1.760","16.570","5.420","9.020","6.180","2.010","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","-26.010","-9.750","20.520","-11.840","-40.150","9.830","34.060","-22.880","-7.590","-19.740","18.030","6.660","67.730","2.630","12.670","14.070","14.460","25.840","-29.140","11.440","-27.540","20.820","29.550","12.110","1.780","-8.530","0.970","25.850","-15.830"
"Debt-to-Equity","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.009","0.000","0.000","0.000","0.000","0.089","0.110","0.093","0.026","0.019","0.123","0.177","0.156","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","-","-","-","0.089","0.099","0.095","0.093","0.110","0.110","0.107","0.097","0.093","0.087","0.042","0.028","0.026","0.024","0.023","0.022","0.019","0.088","0.083","0.124","0.123","0.108","0.163","0.182","0.177","0.156"
"Equity-to-Asset","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.911","0.882","0.951","0.933","0.812","0.797","0.786","0.784","0.768","0.818","0.696","0.676","0.710","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.797","0.815","0.786","0.757","0.786","0.786","0.755","0.786","0.784","0.798","0.752","0.781","0.768","0.809","0.772","0.808","0.818","0.771","0.730","0.740","0.696","0.717","0.664","0.684","0.676","0.710"
"Debt-to-Asset","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.008","0.000","0.000","0.000","0.000","0.071","0.086","0.073","0.020","0.015","0.085","0.120","0.110","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.071","0.081","0.075","0.070","0.086","0.087","0.081","0.077","0.073","0.069","0.032","0.022","0.020","0.020","0.017","0.018","0.015","0.068","0.061","0.092","0.085","0.078","0.109","0.124","0.120","0.110"
"Gross-Profit-to-Asset %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","48.460","58.960","37.560","25.840","80.130","43.620","39.410","41.660","55.500","45.390","50.320","51.360","73.550","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","184.640","0.000","0.000","-130.310","28.900","73.240","69.960","-6.950","35.790","76.360","91.870","-30.040","54.050","139.280","76.230","77.470","58.340","66.310","65.100","75.890","81.870","74.300","70.540","71.560","72.450","74.460","74.650","80.700","62.970"
"Asset Turnover","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.657","0.831","0.513","0.345","1.194","0.734","0.665","0.678","0.860","0.663","0.741","0.758","0.740","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.462","0.000","0.000","0.202","0.072","0.183","0.175","0.235","0.089","0.191","0.230","0.173","0.135","0.348","0.191","0.194","0.146","0.166","0.163","0.190","0.205","0.186","0.176","0.179","0.181","0.186","0.187","0.202","0.157"
"Dividend Payout Ratio","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.100","0.065","0.111","0.250","0.217","0.146","0.068","0.250","0.123","0.105","0.109","0.199","0.190","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.105","0.000","2.500","0.000","0.200","0.000","0.000","0.000","0.214","0.000","0.455","0.000","0.070","0.000","0.333","0.000","0.143","0.000","0.400","0.000","0.097","0.000","0.325","0.000","0.444","0.000","0.341","0.000"
