"Book Value per Share","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.169","1.290","1.435","1.613","1.858","2.020","2.396","2.677","2.911","3.266","3.112","2.987","2.862","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","1.858","2.017","2.079","2.077","2.020","2.062","2.116","2.139","2.396","2.493","2.543","2.677","2.677","2.693","2.731","2.836","2.911","2.977","3.002","3.196","3.266","3.626","2.794","2.897","3.112","3.184","3.242","3.346","2.862"
"Tangible Book per Share","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.140","1.253","1.398","1.586","1.819","1.980","2.350","2.634","2.844","2.714","1.880","0.641","0.615","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","1.819","1.975","2.037","2.035","1.980","1.965","2.019","2.041","2.350","2.432","2.480","2.603","2.634","2.625","2.688","2.769","2.844","2.910","2.935","3.129","2.714","3.150","2.356","1.826","1.880","1.575","1.302","1.167","0.615"
"Total Debt per Share","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.390","0.301","0.295","0.420","0.478","0.317","0.270","0.283","0.366","0.551","0.236","0.555","0.531","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.478","0.464","0.473","0.414","0.317","0.274","0.264","0.296","0.270","0.220","0.178","0.209","0.283","0.233","0.297","0.296","0.366","0.303","0.410","0.403","0.551","0.657","0.221","0.235","0.236","0.281","0.300","0.326","0.531"
"Month End Stock Price","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.960","1.240","0.710","1.240","1.550","1.480","1.400","1.910","2.100","2.180","2.150","0.000","3.510","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.380","1.450","1.610","1.550","1.510","1.480","1.270","1.480","1.440","1.470","1.450","1.400","1.390","1.490","1.580","1.910","1.980","1.960","2.330","2.100","2.210","1.980","2.220","2.180","1.840","1.760","1.990","2.150","2.920","3.940","3.540","0.000"
"ROE %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","14.650","15.140","10.810","15.770","13.670","14.020","9.910","11.480","9.860","9.460","11.970","11.420","11.240","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","30.120","16.810","19.180","15.020","5.540","10.230","8.970","11.980","8.620","10.320","14.220","13.910","7.140","9.170","10.170","12.720","7.830","9.990","9.270","13.470","5.580","11.480","11.350","13.240","12.070","12.450","12.860","12.750","6.840"
"ROE % Adjusted to Book Value","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","17.870","15.770","22.060","20.480","16.470","19.210","17.090","16.170","13.690","14.120","17.350","0.000","11.790","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","36.290","22.410","27.010","24.620","7.590","14.610","13.000","17.620","14.860","18.430","24.100","23.580","10.060","12.390","14.130","15.510","10.880","13.500","14.050","19.520","8.330","22.510","18.020","19.190","17.490","13.530","10.540","12.030","0.000"
"ROA %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","6.780","7.510","5.910","8.780","7.700","8.250","6.360","7.820","6.730","6.440","8.520","8.010","8.120","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","17.270","9.740","11.270","8.940","3.330","6.260","5.700","7.870","5.800","7.100","9.880","9.720","4.940","6.270","6.920","8.670","5.370","6.910","6.370","9.170","3.800","7.020","7.310","9.840","8.990","9.280","9.510","9.290","4.780"
"ROC (Joel Greenblatt) %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","29.440","31.390","25.310","36.720","35.970","38.780","35.330","40.430","37.430","30.530","26.880","51.520","50.630","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","87.340","39.030","44.130","37.690","30.420","30.980","30.930","37.250","41.590","32.150","44.280","40.670","37.610","31.770","41.650","42.890","36.310","31.730","32.890","41.890","27.940","34.390","50.310","53.170","-0.730","49.430","66.540","59.980","20.890"
"ROIC %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","19.020","20.400","15.860","18.810","16.190","17.150","14.290","15.260","14.940","13.350","11.490","12.400","12.230","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","36.850","17.610","21.200","17.920","12.830","13.530","12.910","16.030","15.400","13.500","19.040","18.350","10.920","13.450","15.640","17.680","13.010","13.710","14.540","18.510","10.710","14.210","16.130","18.580","0.470","15.210","15.900","13.840","4.860"
"WACC %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","11.920","6.940","5.390","6.990","3.660","8.350","8.670","0.000","11.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","11.920","11.530","10.450","7.900","6.940","6.830","5.450","5.510","5.390","5.490","6.210","5.810","6.990","6.770","6.620","4.440","3.660","4.450","5.560","7.430","8.350","7.740","7.110","8.510","8.670","10.400","12.250","12.470","0.000"
"Effective Interest Rate on Debt %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","7.400","7.360","6.850","5.440","4.930","5.020","5.670","4.350","4.840","4.660","5.290","4.230","5.080","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","8.350","5.070","6.060","5.580","1.930","5.720","4.870","6.920","5.450","5.740","4.690","6.120","5.200","5.280","5.210","5.690","5.570","5.360","5.630","5.560","5.210","5.320","5.060","6.240","6.050","5.320","6.270","6.360","4.120"
"Gross Margin %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","25.780","23.600","18.610","29.360","22.730","23.840","26.100","27.410","28.030","26.360","26.110","25.460","25.460","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","16.190","23.280","23.210","27.460","21.920","23.160","23.830","25.970","25.520","23.760","25.200","29.630","24.640","27.240","28.410","28.720","24.220","27.590","28.750","31.810","24.880","26.460","25.720","28.130","25.440","26.630","26.140","25.150","23.730","25.010","21.850","-180.480"
"Operating Margin %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","21.510","21.770","16.060","26.400","24.250","23.920","21.000","25.010","23.470","25.980","24.300","22.140","22.140","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","14.880","26.510","25.190","29.300","27.630","26.530","24.810","17.800","20.120","18.060","22.670","23.080","23.370","28.160","28.450","20.820","19.400","23.290","26.650","24.670","25.440","24.110","31.950","22.720","19.380","25.030","24.560","2.130","20.740","20.330","19.070","-207.880"
"Net Margin %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","9.640","10.700","8.020","14.170","12.460","12.300","9.120","11.780","10.390","12.620","20.420","15.330","15.330","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","7.880","16.040","11.050","14.140","16.670","16.070","13.300","4.480","9.590","7.990","11.520","7.610","11.980","14.450","15.500","6.450","9.260","9.780","13.680","8.900","13.740","11.900","18.200","7.200","10.830","13.490","16.700","-88.120","13.410","11.810","13.440","-259.360"
"FCF Margin %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10.890","15.450","9.280","15.970","9.200","12.790","14.470","11.550","14.560","-10.830","-9.860","-25.270","2.960","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5.170","19.410","-2.660","13.350","-0.660","10.090","15.660","23.130","-7.360","42.040","6.120","15.040","16.850","21.340","2.170","7.000","13.480","19.760","1.880","22.890","14.110","15.710","-23.810","-44.900","-1.870","-3.140","32.870","302.380","-37.140","-2.040","41.820","2,924.210"
"Debt-to-Equity","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.334","0.233","0.205","0.260","0.257","0.157","0.113","0.106","0.126","0.169","0.076","0.186","0.186","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.257","0.230","0.227","0.199","0.157","0.133","0.125","0.138","0.113","0.088","0.070","0.078","0.106","0.087","0.109","0.104","0.126","0.102","0.136","0.126","0.169","0.181","0.079","0.081","0.076","0.088","0.092","0.097","0.186"
"Equity-to-Asset","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.463","0.531","0.562","0.552","0.573","0.603","0.682","0.681","0.684","0.678","0.738","0.670","0.670","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.573","0.585","0.590","0.600","0.603","0.620","0.650","0.663","0.682","0.695","0.695","0.702","0.681","0.686","0.675","0.687","0.684","0.699","0.677","0.684","0.678","0.555","0.735","0.752","0.738","0.752","0.728","0.729","0.670"
"Debt-to-Asset","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.154","0.124","0.115","0.144","0.147","0.095","0.077","0.072","0.086","0.114","0.056","0.124","0.124","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.147","0.135","0.134","0.120","0.095","0.082","0.081","0.092","0.077","0.061","0.049","0.055","0.072","0.059","0.073","0.072","0.086","0.071","0.092","0.086","0.114","0.101","0.058","0.061","0.056","0.066","0.067","0.071","0.124"
"Gross-Profit-to-Asset %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","18.120","16.580","13.710","18.190","14.050","15.980","18.210","18.200","18.140","13.470","10.900","13.300","13.480","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","33.540","12.810","16.240","16.010","19.290","16.650","16.930","17.210","22.580","14.610","18.630","17.820","21.990","16.400","19.510","18.210","19.170","12.510","14.170","12.950","14.850","16.490","14.430","15.400","-2.560","16.420","20.130","15.100","3.330"
"Asset Turnover","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.703","0.703","0.737","0.620","0.618","0.670","0.698","0.664","0.647","0.511","0.417","0.522","0.530","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.305","0.146","0.175","0.168","0.186","0.163","0.178","0.171","0.190","0.148","0.171","0.157","0.191","0.169","0.177","0.158","0.151","0.126","0.134","0.126","0.132","0.162","0.136","0.147","-0.025","0.173","0.201","0.173","-0.005"
"Dividend Payout Ratio","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.186","0.238","0.322","0.196","0.245","0.260","0.350","0.213","0.241","0.241","0.258","0.154","0.130","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.518","0.333","0.000","0.000","0.495","0.333","0.000","0.000","1.060","0.377","0.000","0.000","0.400","0.286","0.000","0.000","0.565","0.295","0.000","0.000","0.638","0.250","0.000","0.000","0.588","0.213","0.000","0.000","0.319","0.208","0.000"
