"Book Value per Share","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.872","1.062","1.135","1.126","1.400","1.421","1.275","1.646","1.776","1.889","1.886","1.969","1.996","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.263","1.275","1.368","1.402","1.518","1.646","1.682","1.892","1.935","1.776","1.853","2.114","2.097","1.889","1.927","2.123","2.080","1.886","1.899","2.086","2.123","1.969","2.012","1.996"
"Tangible Book per Share","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.885","1.057","1.130","1.117","1.389","1.387","1.184","1.596","1.742","1.855","1.853","1.936","1.962","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.168","1.184","1.321","1.355","1.471","1.596","1.633","1.838","1.881","1.742","1.805","2.060","2.043","1.855","1.878","2.069","2.027","1.853","1.866","2.049","2.086","1.936","1.979","1.962"
"Total Debt per Share","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.991","0.817","0.524","0.469","0.378","0.518","0.476","1.040","0.982","1.087","1.145","1.223","1.388","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.426","0.476","0.967","0.972","0.983","1.040","1.093","0.973","1.053","0.982","1.053","0.971","1.208","1.087","1.114","1.190","1.183","1.145","1.365","1.440","1.504","1.223","1.231","1.388"
"Month End Stock Price","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.670","0.880","0.820","0.500","0.620","1.060","0.730","0.870","0.970","0.800","0.720","0.870","0.620","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.700","0.730","0.720","0.760","0.780","0.870","1.080","1.120","1.050","0.970","1.030","1.070","0.850","0.800","0.820","0.690","0.790","0.720","0.690","0.680","0.640","0.870","1.000","0.890"
"ROE %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-70.950","18.120","12.020","4.590","6.750","2.900","10.780","18.030","9.710","7.740","2.260","5.330","6.320","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10.120","18.410","8.170","11.020","41.640","12.380","8.840","9.640","7.820","12.300","7.840","15.290","4.370","2.750","1.380","1.410","1.360","4.810","3.110","4.370","6.740","7.180","8.650","2.730"
"ROE % Adjusted to Book Value","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-92.140","21.830","16.690","10.430","15.340","3.870","18.910","34.020","17.650","18.430","5.950","12.110","20.390","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","18.400","32.300","15.420","20.410","81.650","23.360","13.810","16.340","14.480","22.360","14.000","29.980","10.660","6.550","3.210","4.270","3.580","12.660","8.640","13.240","22.470","16.320","17.300","6.070"
"ROA %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-27.370","7.590","5.880","2.450","3.760","1.610","5.950","9.370","4.800","3.960","1.170","2.730","3.280","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5.680","10.410","4.260","5.300","20.200","6.020","4.320","4.960","4.200","6.390","4.060","8.410","2.440","1.470","0.740","0.780","0.760","2.580","1.600","2.270","3.480","3.670","4.520","1.430"
"ROC (Joel Greenblatt) %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-71.150","34.040","22.280","16.130","19.550","8.970","18.960","29.510","17.820","13.280","4.130","6.780","7.080","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","19.820","25.990","15.120","15.300","60.490","18.500","16.590","19.740","18.970","18.940","15.320","21.960","8.970","4.320","3.350","1.360","2.920","8.520","4.710","7.340","9.310","5.560","9.490","3.850"
"ROIC %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-0.780","9.430","7.170","6.130","6.590","2.890","9.540","13.780","6.990","3.740","1.710","2.220","0.990","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","6.860","15.570","6.520","6.690","29.770","8.310","6.530","7.860","7.020","6.630","5.300","0.890","5.430","0.920","0.780","1.610","0.540","4.360","0.850","2.630","2.750","2.120","0.200","-0.980"
"WACC %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","12.900","8.530","6.760","6.740","5.940","5.950","4.340","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","12.900","10.700","10.370","8.950","8.530","9.420","7.820","6.930","6.760","6.970","6.050","6.350","6.740","6.210","5.080","6.420","5.940","4.440","3.730","4.140","5.950","6.350","5.850"
"Effective Interest Rate on Debt %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","7.900","7.450","5.920","5.300","3.790","4.640","2.080","2.160","1.340","1.380","1.340","2.030","2.060","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.580","1.350","1.790","2.570","2.140","0.620","1.340","1.750","1.760","0.670","1.440","1.530","1.600","1.080","1.610","1.170","1.610","1.080","1.640","1.880","1.790","2.050","2.140","2.370"
"Gross Margin %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","40.740","34.620","31.190","29.870","34.460","33.810","30.580","29.210","28.060","28.280","36.510","25.780","24.740","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","30.210","27.920","33.280","29.880","28.540","27.110","27.270","29.770","30.290","24.740","24.600","30.730","21.990","66.270","36.860","35.780","28.200","44.830","23.760","28.820","26.110","23.160","25.510","23.690"
"Operating Margin %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-2.710","23.420","18.790","18.140","19.330","10.030","18.850","27.030","16.170","12.800","15.820","9.670","5.160","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","18.100","17.850","18.350","16.200","63.860","13.310","16.170","17.680","17.400","13.300","16.070","4.250","14.270","9.610","10.680","8.020","5.120","36.690","5.180","12.390","12.700","6.460","1.370","-7.930"
"Net Margin %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-117.700","19.030","15.900","6.280","10.770","5.070","13.910","21.280","13.150","15.350","9.190","13.700","21.050","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","18.130","17.250","12.180","13.590","50.640","10.890","11.580","12.760","10.680","17.770","13.310","50.590","4.910","14.940","5.110","8.270","5.180","17.930","9.580","9.200","15.950","20.770","36.150","13.820"
"FCF Margin %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.950","15.670","32.830","7.810","32.190","-4.200","-3.920","-31.330","9.150","-52.750","-5.030","-31.040","-61.140","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","-19.530","-152.780","-2.410","21.850","-22.340","27.470","47.540","-22.600","-17.230","-42.020","-77.100","-43.400","-91.430","-21.630","34.490","49.210","-67.330","-125.680","46.580","-52.930","-22.480","-86.350","-113.500"
"Debt-to-Equity","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.137","0.769","0.462","0.417","0.270","0.364","0.373","0.632","0.553","0.575","0.607","0.621","0.695","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.337","0.373","0.707","0.693","0.647","0.632","0.649","0.514","0.544","0.553","0.568","0.459","0.576","0.575","0.578","0.561","0.569","0.607","0.719","0.690","0.709","0.621","0.612","0.695"
"Equity-to-Asset","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.386","0.450","0.533","0.536","0.577","0.535","0.569","0.483","0.504","0.520","0.514","0.511","0.517","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.561","0.569","0.481","0.481","0.490","0.483","0.493","0.537","0.536","0.504","0.532","0.570","0.546","0.520","0.546","0.559","0.561","0.514","0.516","0.520","0.511","0.511","0.534","0.517"
"Debt-to-Asset","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.439","0.346","0.246","0.223","0.156","0.195","0.212","0.305","0.279","0.299","0.312","0.317","0.359","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.189","0.212","0.340","0.333","0.317","0.305","0.320","0.276","0.292","0.279","0.302","0.262","0.315","0.299","0.316","0.313","0.319","0.312","0.371","0.359","0.362","0.317","0.326","0.359"
"Gross-Profit-to-Asset %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","9.470","13.800","11.540","11.660","12.020","10.740","13.080","12.870","10.230","7.300","4.630","5.140","3.850","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","9.460","16.840","11.650","11.660","11.390","14.990","10.170","11.570","11.900","8.900","7.500","5.110","10.910","6.500","5.320","3.360","4.140","6.460","3.970","7.090","5.690","4.090","3.190","2.460"
"Asset Turnover","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.233","0.399","0.370","0.390","0.349","0.318","0.428","0.440","0.365","0.258","0.127","0.199","0.160","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.078","0.151","0.087","0.098","0.100","0.138","0.093","0.097","0.098","0.090","0.076","0.042","0.124","0.025","0.036","0.023","0.037","0.036","0.042","0.062","0.054","0.044","0.031","0.026"
"Dividend Payout Ratio","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.165","0.474","0.152","0.659","0.103","0.000","0.155","0.256","1.064","0.177","0.220","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.644","0.000","0.000","0.000","0.506","0.000","0.000","0.000","7.143","0.000","0.000","0.000","0.870","0.000","0.000","0.000","2.000"
"Days Sales Outstanding","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","104.550","199.710","143.030","170.770","157.590","205.130","91.470","104.170","132.620","230.050","308.470","252.240","406.740","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","262.660","66.240","261.340","213.990","270.740","74.290","202.530","171.540","165.900","137.090","190.490","310.260","138.770","607.650","549.340","794.210","412.550","281.810","399.480","242.360","341.470","280.680","612.030","605.690"
